symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
DELL.US,,,US,104486264832.0,0.016,0.016,0.03038674033149169,0.04638674033149169,0.224186955749067,-2470000000.0,8898400000.0,6625800000.0,13054200000.0,0.12493699550835141,Technology,Computer Hardware,NYSE,Dell Technologies Inc,Common Stock,USA,,702000000.0,148.84083309401709,169.9,131.7082,0.8760496356328257,-0.12395036436717433,1.1300802311019138,1.0,7.0,113538000000.0,97000.0,1170494.8453608248,234092.78350515463,10.8262,2026-02-26,0.010236592888903993,0.010236592888903993,0.40786541598430953,0.6803950000871885,1.0,0.03688734828349383,25.0,1.0,1.0,2.308402157607676,1.0,0.38000000000000034,10.8262,0.1646160305073598,2026-02-26,0.1428930900586597,1.0,21.0,-3.4647393476508004e-05,0.10372736659021142,0.047619047619047616,0.5176,1.0,0.2910381052033456,0.1455190526016728,0.4021255145761573,0.10830665681687601,0.2938188577592813,1.0,,,,0.0,0.04116952268773296,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.02558737054008953,0.012077982244029995,8.0,1.0,0.5867031870965486,0.026961921223387697,0.025866459019629917,28.0,43.0,303.0,2.0,1.0,-1.4,0.0,-0.5605552745910565,1.0,1.0,1.0,0.865,0.25799530366218903,-0.058702192770358895,-0.1596430935988338,0.032016104568926416,-0.03652843339170757,0.18008366480320376,-0.06058457085270427,0.0,0.05605552745910565,True,True,True,True,3,3,True,1.1020941816924614,-0.22202088234437875,-0.988471126136148,-0.051730815685094717,0.9290883663182382,-0.5181338069745755,1.7825984578985532,1.3281047789836398,-0.6440456671604999,,-0.5605552745910565,1.1937399698231035,0.2872550688880913,-0.5305903229312876,0.9064849009350122,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.2106923098798203,True,39,neutral,sector,neutral
VICR.US,,,US,7465696768.0,0.0,0.0,0.005269217144881377,0.005269217144881377,0.27286910289871485,711557000.0,209282200.0,56388500.0,977227700.0,0.1308957128005336,Technology,Electronic Components,NASDAQ,Vicor Corporation,Common Stock,USA,,44930000.0,166.16284816381037,209.53,91.4911,0.7930265268162572,-0.20697347318374282,1.8161640658360252,1.0,7.0,407701000.0,1092.0,373352.5641025641,196363.55311355312,100.0,2026-02-19,0.20347993556745242,0.20347993556745242,0.999329299739067,0.6108495036238286,1.0,0.3333333333333333,3.0,1.0,1.0,1.8578735647663494,1.0,0.5700000000000001,100.0,0.30680236309389797,2026-02-19,0.3818694363147099,1.0,3.0,0.0,0.30898086591845975,1.0,1.0,0.75,0.2358996354278362,0.1179498177139181,0.11540461285693482,0.18522851684090758,-0.06982390398397276,1.0,,,,0.0,0.31755928438569003,1.0,1.0,-2.1703009989804722,ok,0.0,0.0,1.0,0.04120774451599449,0.023123515417857524,8.0,1.0,0.9868302166265506,-0.007446685361112149,-0.008451766899897017,7.0,6.0,9.0,1.0,1.0,-1.4,0.0,0.6507961015543121,1.0,0.925,1.0,0.865,0.03597533648609145,0.05198479045951674,-0.1547502406237575,0.13198700565968274,0.10970488619063257,-0.032465682804351824,0.13328364816045635,0.0,-0.06507961015543122,True,True,True,True,3,3,True,0.15367802616153056,0.19661461525739501,-0.9581757730377813,2.0,0.5102927037149665,1.6822677583382415,-0.06301057273726465,-0.4508162285627691,1.416874872478441,1.1650018479236146,0.13659035518500962,0.7120428061369926,-0.2098529724755196,-0.20626688692640807,0.9183096930634006,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.21064013337283932,True,40,neutral,sector,neutral
NBIS.US,,,US,29759856640.0,0.0,0.0,0.09947330960854095,0.09947330960854095,0.029205288438368487,4613200000.0,501265783.79999995,357844487.629,5472310271.429,0.18388227932770712,Communication Services,Internet Content & Information,NASDAQ,Nebius Group N.V.,Common Stock,USA,,253048000.0,117.60557933672663,141.1,86.5346,0.8334909945905502,-0.1665090054094498,1.3590584498770046,1.0,7.0,529799999.0,1371.0,386433.2596644785,265207.8774617068,56.6255,2026-02-12,0.049379010859558675,0.049379010859558675,0.9786694587489128,0.548412489847313,1.0,0.0920023696682464,5.0,1.0,1.0,3.1011454526019113,1.0,55.51,56.6255,17.89983760788331,2026-02-12,-0.0,1.0,5.0,-0.10497454881999074,-0.34983803794539564,-0.4,-1.0,1.0,2.4224895881536326,1.0,5.035472470812121,2.3741339491916857,2.6613385216204355,1.0,,,,0.0,0.17510984052674558,1.0,1.0,,missing,1.0,0.0,1.0,-0.0961245122383824,0.032776099311262796,6.0,1.0,0.7744666845753043,0.007511576163440226,0.001874138463135222,25.0,22.0,244.0,1.0,1.0,-1.4,0.25,0.4979095665691888,1.0,1.0,1.0,0.865,0.3962120849294626,-0.4595772857911969,-0.2077576700221566,0.11782228251648173,0.013238589186761882,0.23500000000000001,0.13660122687984397,0.0,-0.04979095665691888,True,True,True,True,3,3,True,1.6925231867350308,-1.738193237447822,-1.2863848564991949,0.7557142290156332,2.0,0.18778140690442388,2.0,2.0,1.452142468990435,0.25,0.7458191331383776,0.9376037228364456,0.5307596075965242,0.3636991164840248,0.40684411523992137,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.18174827104227786,True,41,neutral,sector,neutral
ST.US,,,US,4837628928.0,0.0145,0.0,0.024102220482575154,0.024102220482575154,0.1487181006265089,2785400000.0,484093000.0,220373700.0,3489866700.0,0.7214002462654366,Technology,Scientific & Technical Instruments,NYSE,Sensata Technologies Holding NV,Common Stock,USA,,147100000.0,32.88666844323589,39.09,32.4601,0.8413064324184162,-0.15869356758158382,1.013141316361807,0.0,6.0,3704500000.0,16700.0,221826.3473053892,60125.748502994014,2.3256,2026-02-19,0.0035895909661968215,0.0035895909661968215,0.09275659891064351,0.6108495036238286,1.0,0.06335281576238792,16.0,1.0,1.0,0.6251717321316514,1.0,0.020000000000000018,2.3256,0.031991209730174316,2026-02-19,0.0359443899378777,1.0,14.0,0.0014049524574123353,-0.00649790511553226,-0.21428571428571427,0.3804,1.0,0.2141799844451693,0.10708999222258465,0.009886522817340149,-0.0519352371031665,0.06182175992050665,1.0,,,,0.0,-0.04700089301837975,1.0,1.0,-2.896624598028286,ok,0.0,0.0,1.0,-0.020033271548661417,0.01174227567201593,8.0,1.0,0.9551631024466489,0.021715947078933873,0.006563654551967835,11.0,8.0,16.0,2.0,1.0,-1.4,0.0,-0.6193696268297253,1.0,1.0,1.0,0.865,0.15100839859862378,-0.18860326102707906,0.38159265368530554,-0.026132519888203157,-0.08249246976778445,-0.0020864842402395765,-0.12637026853667196,0.0,0.07277593115249273,True,True,True,True,3,3,True,0.5880797906251358,-0.8710050288436939,2.0440716017414253,-0.17291026387713343,-0.6355839154241341,-1.5067117765805378,-0.8171136889329899,0.6318943490876491,-1.3014948418365484,-0.6569956519968445,-0.5817436016626061,-0.3706742693822368,0.1488369152517108,0.3115310542506326,0.1626941389989218,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.17969197997644387,True,42,neutral,sector,neutral
CSTM.US,,,US,3084003584.0,0.0,0.0,0.03728346830532159,0.03728346830532159,0.16006723944714232,810247200.0,140606099.0,192400000.0,1143253299.0,0.370704270556386,Basic Materials,Aluminum,NYSE,Constellium Nv,Common Stock,USA,,141941000.0,21.727362664769164,27.41,17.4955,0.7926801409985101,-0.20731985900148986,1.241882922166795,1.0,7.0,7190943899.0,11500.0,625299.4694782608,63425.45217391304,100.0,2026-02-19,0.0001577975460003685,0.0001577975460003685,0.999329299739067,0.6108495036238286,0.6666666666666666,0.0003877471888329243,2.0,1.0,1.0,1.806827940369153,1.0,0.3872,100.0,0.21429821365331067,2026-02-19,0.11029475013290801,1.0,1.0,0.1589580010632642,0.1589580010632642,1.0,0.4468,0.25,0.0,0.0,-0.39795763216279245,0.32153752287980475,-0.7194951550425972,1.0,,,,0.0,0.08466194875789536,1.0,1.0,-2.352039580615928,ok,0.0,0.0,1.0,-0.023483260730437962,0.006664922753912617,8.0,1.0,0.7865408602387827,0.026460215280436183,0.0018441764102347102,15.0,9.0,41.0,1.0,1.0,-1.4,0.0,-0.09654846686463958,1.0,0.7749999999999999,1.0,0.865,0.2434301268405147,-0.040390545636919475,-0.03975823301215777,0.03424081686050944,0.010856034080372482,-0.16554250964250963,0.10906182318763405,0.0,0.009992766320490197,True,True,True,True,3,3,True,0.890923740082448,-0.17170516578870063,-0.26237062859177124,0.17703743451842086,0.8432785911145138,0.241930672023455,-1.4381122167695015,-2.0,1.306559923179898,0.7091069247612833,-0.9022038584905625,-1.0302828850390757,0.46530858927134394,-0.3616368618279437,0.8269454510992876,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.16189027899793398,True,43,neutral,sector,neutral
AUPH.US,,,US,1864253184.0,0.0,0.0,0.05126065365199661,0.05126065365199661,0.3331483913372637,581331000.0,107140600.0,81628600.0,770100200.0,0.41308777509911443,Healthcare,Biotechnology,NASDAQ,Aurinia Pharmaceuticals Inc,Common Stock,USA,,138700000.0,13.440902552271089,16.54,12.7174,0.8126301422171155,-0.1873698577828845,1.0568907600823352,1.0,7.0,283055000.0,128.0,2211367.1875,1956171.875,100.0,2026-03-04,0.12429561763878695,0.12429561763878695,0.999329299739067,0.7462742321549556,1.0,0.16666666666666666,6.0,1.0,1.0,8.0,1.0,1.3767,100.0,0.044316334460331896,2026-03-04,-0.08114758506938222,1.0,2.0,-0.2814371257485031,-0.2814371257485031,-0.5,0.0,0.5,0.778443113772455,0.3892215568862275,0.28808859638866147,0.08406250461111675,0.20402609177754472,1.0,,,,0.0,-0.028600456170491707,1.0,1.0,-1.418505210479644,ok,0.0,0.0,1.0,0.25990297354029934,0.0952390788858502,8.0,1.0,0.6479319907382478,0.07132784566052752,0.08469134067751916,9.0,5.0,11.0,1.0,1.0,-1.4,0.0,1.9972997893633013,1.0,0.85,1.0,0.865,0.31649621965680796,-0.05955673269212868,-0.006149912440543759,0.1544,-0.0637947107548607,0.04854138304996589,-0.06446280457509566,0.0,-0.20672052819910167,True,True,True,True,3,3,True,1.158336477897565,-0.2531829788253194,-0.04058420786246729,2.0,2.0,-1.2962452657698,0.4803077002814384,0.5384939022157076,-0.7722639740644602,1.9945995787266024,2.0,0.6944491580172926,0.9891743989828593,0.32321329613469996,0.29472524096556674,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.11875291404504337,True,44,neutral,sector,neutral
VECO.US,,,US,1851016448.0,0.0,0.0,0.0162672900837717,0.0162672900837717,0.20018856610561964,885509000.0,346120400.0,58880000.0,1290509400.0,0.6971895908296111,Technology,Semiconductor Equipment & Materials,NASDAQ,Veeco Instruments Inc,Common Stock,USA,,60594000.0,30.547850414232432,35.77,27.4907,0.8540075598052119,-0.14599244019478808,1.1112067140608435,1.0,6.0,664294000.0,1265.0,525133.5968379447,209809.4861660079,-9.7065,2026-02-25,-0.07368337635461804,-0.07368337635461804,-0.3698592201387593,0.6699949944086782,1.0,0.2973455959324061,5.0,1.0,1.0,-0.580545356877828,1.0,-0.02579999999999999,-9.7065,0.04444097208657795,2026-02-25,0.25337738828407735,1.0,5.0,-0.011836578846888093,-0.011836578846888093,0.2,1.0,1.0,0.27682321496754475,0.13841160748377238,-0.09396533264518392,-0.10240954076414854,0.008444208118964625,1.0,,,,0.0,0.021187010071372442,1.0,1.0,-2.129322304316158,ok,0.0,0.0,1.0,-0.018206939159064513,0.008702754005891369,8.0,1.0,0.9747594398072453,0.00518590486522108,-0.0004379660230519056,8.0,7.0,14.0,1.0,1.0,-1.4,0.0,0.24710642597672133,1.0,1.0,1.0,0.865,0.10460262820156954,-0.09276190336339969,0.35861351823623755,-0.1145809196337594,0.027546114902949836,-0.061644292518636144,-0.07700186441272594,0.0,-0.029035005052264758,True,True,True,True,3,3,True,0.4073594069103555,-0.42839176732492157,1.9209796141196038,-1.5816499707379503,-1.55152914093963,0.5031253863552482,-1.5593087741322245,0.19289439853442603,-0.7930467388053187,1.2677977357706636,-0.7735848838172209,-0.3745998722667081,-0.03201116066921559,0.19521205746508452,0.2272232181343001,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.115738276359971,True,45,neutral,sector,neutral
JCI.US,,,US,79384977408.0,0.0123,0.0,0.032396449704142016,0.032396449704142016,0.2264688051872743,12927000000.0,810200000.0,3479500000.0,17216700000.0,0.2168760458482538,Industrials,Building Products & Equipment,NYSE,Johnson Controls International PLC,Common Stock,USA,,654100000.0,121.36520013453601,146.0399,115.007,0.8310413807085325,-0.1689586192914675,1.0552853316279531,0.0,6.0,23596000000.0,87000.0,271218.3908045977,98758.62068965517,5.9524,2026-02-04,0.0,0.0,0.23369653747923053,0.0,1.0,0.05643205400675082,19.0,1.0,1.0,2.373563316387709,1.0,0.050000000000000044,5.9524,0.021065374432940896,2026-02-04,0.17584559664308733,1.0,21.0,0.003423361741229751,0.01108088142555984,0.047619047619047616,0.6768,1.0,0.09619646492855986,0.04809823246427993,0.06837449318098043,0.031049935979513554,0.03732455720146688,1.0,,,,0.0,-0.023200051193844086,1.0,1.0,-2.5079633905948597,ok,0.0,0.0,1.0,-0.0005268565106293301,0.019995072126465525,8.0,1.0,0.989795582907264,-0.003188301989650477,-0.0038646035295663017,15.0,11.0,28.0,2.0,1.0,-1.4,0.0,0.12855280524016857,1.0,1.0,1.0,0.865,0.18755487901463072,-0.034365029867386536,-0.09365082844263074,0.03224968650723648,0.02686166157011636,0.03321254392959501,-0.060318767717710615,0.0,-0.013305215342357447,True,True,True,True,3,3,True,0.6864273393403805,-0.14608995886700005,-0.6180160652290422,-0.17092118574220966,1.300736911619677,0.4639319787584864,0.014983644103575664,0.6250645968650285,-0.7226184398180312,0.3179688806000827,-0.06086327011974557,0.31926292088576214,0.1723806325549892,-0.6137556735335286,0.14688228833077294,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.07823892965149325,True,46,neutral,sector,neutral
ENS.US,,,US,6102556160.0,0.0064,0.0,0.022538229815984856,0.022538229815984856,0.27507826255121814,1916078000.0,,79026500.0,1995104500.0,0.3269293141580855,Industrials,Electrical Equipment & Parts,NYSE,Enersys,Common Stock,USA,,40439000.0,150.90769207942827,194.4494,127.5708,0.7760769232480443,-0.22392307675195566,1.1829328661373,0.0,6.0,3617579000.0,10858.0,333171.7627555719,100608.21514090993,2.5926,2026-02-11,0.02092625803866342,0.02092625803866342,0.10333383008425116,0.540029869446153,1.0,0.375,4.0,1.0,1.0,0.8221083073205833,1.0,0.06999999999999984,2.5926,0.08514693182963198,2026-02-11,0.019658573004815647,1.0,6.0,0.017282565266549244,0.017282565266549244,-0.5,0.55,1.0,0.14026676187804446,0.07013338093902223,0.014317686215999048,0.07651847015115387,-0.062200783935154824,1.0,,,,0.0,0.04053328612606051,1.0,1.0,-2.3195576880050948,ok,0.0,0.0,1.0,-0.02320709998688426,0.019296243893791615,8.0,1.0,0.9915129533678756,-0.005390272438575927,-0.005436355387884562,4.0,6.0,6.0,2.0,1.0,-1.4,0.0,0.34280908380857383,1.0,1.0,1.0,0.865,0.1214726637619203,0.052384984286656444,-0.03591492985717635,0.0399365295000179,-0.053581224873937086,-0.0406408017692683,0.012413754881030825,0.0,-0.03548074017418739,True,True,True,True,3,3,True,0.44457471768665185,0.22269499631510398,-0.23700808633963288,0.8502099865823954,0.01796641585237499,-0.9254097560265474,-0.5161275009563613,-0.3575805314894016,0.14871670168056336,0.790588412086229,-0.10497024446908135,-0.3616266216367495,0.3887790645632899,-0.1737157078041719,0.5624947723674618,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.060590235755056336,True,47,neutral,sector,neutral
NJR.US,,,US,5330676736.0,0.0359,0.0359,-0.0150973421023477,0.020802657897652302,0.057499925779562,2391666000.0,,57896100.0,2449562100.0,0.45952178706639923,Utilities,Utilities - Regulated Gas,NYSE,NewJersey Resources Corporation,Common Stock,USA,,100788000.0,52.889994205659406,55.43,47.5769,0.9541763342172002,-0.04582366578279984,1.111673820817653,1.0,6.0,2033302000.0,1376.0,1477690.4069767443,316699.8546511628,5.4054,2026-02-11,0.017530515734353564,0.017530515734353564,0.21290851559280768,0.540029869446153,1.0,0.15246981706297452,3.0,1.0,1.0,0.5873687375489767,1.0,0.05999999999999983,5.4054,0.10215048259186052,2026-02-11,0.0047401274747092175,1.0,6.0,0.00728969237498175,-0.005073625892987275,-0.16666666666666666,0.1844,1.0,0.09913981629975224,0.04956990814987612,0.23344935671180655,-0.14125774238084343,0.37470709909265,1.0,,,,0.0,0.05654970050749457,1.0,1.0,-2.416033606406622,ok,0.0,0.0,1.0,0.012064847846811099,0.016209359962352086,8.0,1.0,0.9804,-0.0002666666666666373,0.011066666666666669,3.0,4.0,4.0,1.0,1.0,-1.4,0.0,0.12438789308400397,1.0,1.0,1.0,0.865,0.05633978460213923,-0.13578570941721435,-0.13468818238761587,0.10494004340778496,-0.08297249560514625,0.15504467813868508,0.10928466574415627,0.0,-0.014615577437370467,True,True,True,True,3,3,True,0.21940692729783864,-0.6270837264607073,-0.7214821513197727,1.8243697189413954,0.8572825245942413,-1.5154793717834931,1.2616062151866334,1.6914425764842795,1.125529211933069,0.5485766113399047,-0.2998008251718967,0.4428317071808371,-0.366276353091207,0.6812658051244854,0.23843409794364834,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0575472070454186,True,48,neutral,sector,neutral
MGA.US,,,US,14690452480.0,0.0379,0.0,0.015336354130359053,0.015336354130359053,0.1405242639420257,12470265000.0,1567311898.0,1274600000.0,15312176898.0,1.0423216656427998,Consumer Cyclical,Auto Parts,NYSE,Magna International Inc,Common Stock,USA,,282500000.0,52.00160169911504,69.4004,48.6237,0.7492982994206812,-0.25070170057931884,1.0694702727088856,0.0,5.0,42745407470.0,156000.0,274009.02224358974,28248.8235,23.1638,2026-02-13,0.012636527390334558,0.012636527390334558,0.7289822727987428,0.5569252295784685,1.0,0.031125324157191304,18.0,1.0,1.0,2.5296716464923543,1.0,0.41000000000000014,23.1638,0.1620763708873073,2026-02-13,0.1626563443802694,1.0,16.0,0.005694568756404861,0.017758233775667806,0.125,0.5828,1.0,0.22051860787900016,0.11025930393950008,0.03638949501317268,0.01770428015564196,0.01868521485753072,1.0,,,,0.0,-0.042589917941985946,1.0,1.0,-3.6247414158026445,ok,0.0,0.0,1.0,-0.06279399769614939,0.022209788251887387,8.0,1.0,0.9882061516541631,0.0017442757405682352,-0.001126556365100062,14.0,12.0,34.0,2.0,1.0,-1.4,0.0,-0.9605400488532918,1.0,1.0,1.0,0.865,-0.1911290631248944,-0.1729620760130978,0.3196307848567475,0.07415251191548747,0.025976391646360075,-0.049184950493963715,-0.08540060001149707,0.0,0.1128634557402618,True,True,True,True,3,3,True,-0.7443237625717767,-0.7987711197900415,1.712161395294597,0.5693164022089047,1.6854949828334742,0.47445464194264975,-0.7521399745286925,-0.24864349899499097,-0.879545811619883,-2.0,0.07891990229341637,-0.018162766572962147,-0.07820831007711726,0.5575431988412488,0.5757059654142109,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.03394645451540389,True,49,neutral,sector,neutral
SENEA.US,,,US,818991424.0,0.0,0.0,0.05836154366960056,0.05836154366960056,0.12713502038632876,633023000.0,,46986700.0,680009700.0,0.8303013683327654,Consumer Defensive,Packaged Foods,NASDAQ,Seneca Foods Corp A,Common Stock,USA,,6954000.0,117.77270980730515,148.97,97.1281,0.7905800483809167,-0.20941995161908333,1.212550331029899,1.0,6.0,1578887000.0,2800.0,563888.2142857143,53643.21428571428,-93.0,2012-08-03,,,-0.9988261190078384,0.0,,,,1.0,0.0,-2.179513948279204,1.0,-0.9299999999999999,-93.0,0.42670064155095894,2012-08-03,,0.0,0.0,,,,,,,,0.010921615730944856,0.0812217221158027,-0.07030010638485784,1.0,,,,0.0,0.06486073210275524,1.0,1.0,-3.1038259943496205,ok,0.0,0.0,1.0,0.010561555443138238,0.02919294985051866,8.0,1.0,0.9906576923076922,0.0025154661592823313,-0.0006575819069355449,7.0,6.0,8.0,1.0,1.0,-1.4,0.0,-0.328549057536514,0.8,0.7,1.0,0.865,0.2918543491885046,-0.28570503283337906,0.10855708023306952,-0.03474745346481996,0.0,-0.0837243828449003,0.001084882753198953,0.0,0.034004827455029196,True,True,True,True,3,3,True,1.0681503218732888,-1.2145671531726059,0.7163846886788996,,-1.4065517108492533,,-0.5903266651485697,-1.1236139056776813,0.012996888235034925,-1.1767645629511578,0.5196664478781299,-1.217449517868043,0.6741806407303179,0.6083154552740925,0.06586518545622544,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.031324270486702964,True,50,neutral,sector,neutral
PSKY.US,,,US,8552547840.0,0.0148,0.0,0.0,0.0,0.22555488902219556,11693000000.0,,2056100000.0000005,13749100000.0,1.6076028169869905,Communication Services,Entertainment,NASDAQ,Paramount Skydance Corporation Class B Common Stock,Common Stock,USA,,664000000.0,12.88034313253012,20.6735,11.5604,0.6230364056657131,-0.37696359433428694,1.1141779810845749,0.0,6.0,29213000000.0,17600.0,1659829.5454545454,555454.5454545454,-100.0,2025-11-10,,,-0.999329299739067,0.0,,,,1.0,0.0,-1.88253113602699,1.0,-0.5071,,0.26937137468558164,2026-02-25,,0.0,,,,,,,,,0.060871743486973884,-0.004308423711187004,0.06518016719816089,1.0,,,,0.0,-0.05772157031202675,1.0,1.0,,missing,1.0,0.0,1.0,-0.020641910243519065,0.03463083789291348,8.0,1.0,0.5087457775284675,0.07933940662628286,0.03278662760763862,25.0,8.0,314.0,2.0,1.0,-1.4,0.25,0.556441050573902,0.8,0.7,1.0,0.865,-0.1144868028754449,0.09015974884257655,0.2914713374340365,-0.03397201805584678,0.0,-0.03768171010658211,-0.10204564418700003,0.0,-0.0653818234424335,True,True,True,True,3,2,True,-0.4458518578379681,0.41637453251613477,1.5613201088033661,,-1.4542815948564543,,-0.3876934285462364,-0.34474991079562844,-1.0509741023674963,0.25,0.8628821011478041,-0.6647304022269587,0.16615951331606107,1.050911516667111,0.88475200335105,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.028063087609305787,True,51,neutral,sector,neutral
EXC.US,,,US,47516250112.0,0.0362,0.0362,-0.008973080757726848,0.027226919242273155,0.05810242772582997,28798000000.0,,,28798000000.0,0.6060663442952794,Utilities,Utilities - Regulated Electric,NASDAQ,Exelon Corporation,Common Stock,USA,,1012000000.0,46.952816316205535,50.65,45.014,0.9270052579704943,-0.07299474202950573,1.0430714070334903,1.0,5.0,24258000000.0,20571.0,1179232.900685431,329249.91492878326,3.201,2026-02-12,0.004162282284024566,0.004162282284024566,0.1273448519827108,0.548412489847313,1.0,0.05959952527312011,17.0,1.0,1.0,0.503724105748243,1.0,0.018299999999999983,3.201,0.03632941086433963,2026-02-12,0.08226631082684877,1.0,16.0,0.0,0.006076930657293947,0.0625,0.2688,1.0,0.04927241073481586,0.02463620536740793,-0.010784134527508704,0.08953526161845948,-0.10031939614596819,1.0,,,,0.0,0.0024482548614417066,1.0,1.0,,missing,1.0,0.0,1.0,-0.005649496542942692,0.003290388158684218,8.0,1.0,0.8965634850632066,0.02052028398852357,-0.0021687446950175993,13.0,8.0,19.0,1.0,1.0,-1.4,0.25,-0.4188641036556079,1.0,1.0,1.0,0.865,0.1314416967168078,-0.13191720126731743,0.10519520528458201,0.032387378592241646,-0.01844449947469335,-0.03946320645535549,-0.11621940171667403,0.0,0.04921653217953393,True,True,True,True,3,3,True,0.5118801748907321,-0.6092182344520657,0.5634975665409512,0.273242006978655,0.6992937906361836,-0.33688583515421644,-0.39378158640773564,-0.37106419092516824,-1.1969504663328812,0.25,-1.0877282073112158,-0.726431137568089,-0.13954770241359665,0.17835875211430124,0.3179064545278979,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.012196503859125088,True,52,neutral,sector,neutral
